source_column,raw_value,python_normalized
geolocation.geolocation_city,jaciara,jaciara
geolocation.geolocation_city,jacigua,jacigua
geolocation.geolocation_city,jacilandia,jacilandia
geolocation.geolocation_city,jacinto,jacinto
geolocation.geolocation_city,jacinto machado,jacinto machado
geolocation.geolocation_city,jacobina,jacobina
geolocation.geolocation_city,jacobina do piaui,jacobina do piaui
geolocation.geolocation_city,jacuba,jacuba
geolocation.geolocation_city,jacui,jacui
geolocation.geolocation_city,jacuipe,jacuipe
geolocation.geolocation_city,jacuizinho,jacuizinho
geolocation.geolocation_city,jacunda,jacunda
geolocation.geolocation_city,jacundá,jacunda
geolocation.geolocation_city,jacupiranga,jacupiranga
geolocation.geolocation_city,jacutinga,jacutinga
geolocation.geolocation_city,jacuí,jacui
geolocation.geolocation_city,jacuípe,jacuipe
geolocation.geolocation_city,jafa,jafa
geolocation.geolocation_city,jaguapita,jaguapita
geolocation.geolocation_city,jaguapitã,jaguapita
geolocation.geolocation_city,jaguaquara,jaguaquara
geolocation.geolocation_city,jaguaracu,jaguaracu
geolocation.geolocation_city,jaguarao,jaguarao
geolocation.geolocation_city,jaguarari,jaguarari
geolocation.geolocation_city,jaguare,jaguare
geolocation.geolocation_city,jaguaretama,jaguaretama
geolocation.geolocation_city,jaguari,jaguari
geolocation.geolocation_city,jaguariaiva,jaguariaiva
geolocation.geolocation_city,jaguariaíva,jaguariaiva
geolocation.geolocation_city,jaguaribara,jaguaribara
geolocation.geolocation_city,jaguaribe,jaguaribe
geolocation.geolocation_city,jaguaripe,jaguaripe
geolocation.geolocation_city,jaguariuna,jaguariuna
geolocation.geolocation_city,jaguariúna,jaguariuna
geolocation.geolocation_city,jaguaruana,jaguaruana
geolocation.geolocation_city,jaguaruna,jaguaruna
geolocation.geolocation_city,jaguarão,jaguarao
geolocation.geolocation_city,jaguaré,jaguare
geolocation.geolocation_city,jaiba,jaiba
geolocation.geolocation_city,jaibaras,jaibaras
geolocation.geolocation_city,jaicos,jaicos
geolocation.geolocation_city,jaicós,jaicos
geolocation.geolocation_city,jales,jales
geolocation.geolocation_city,jamaica,jamaica
geolocation.geolocation_city,jamapara,jamapara
geolocation.geolocation_city,jamapará,jamapara
geolocation.geolocation_city,jambeiro,jambeiro
geolocation.geolocation_city,jampruca,jampruca
geolocation.geolocation_city,janauba,janauba
geolocation.geolocation_city,janaúba,janauba
geolocation.geolocation_city,jandaia,jandaia
geolocation.geolocation_city,jandaia do sul,jandaia do sul
geolocation.geolocation_city,jandaira,jandaira
geolocation.geolocation_city,jandaíra,jandaira
geolocation.geolocation_city,jandira,jandira
geolocation.geolocation_city,janduis,janduis
geolocation.geolocation_city,janduís,janduis
geolocation.geolocation_city,jangada,jangada
geolocation.geolocation_city,janiopolis,janiopolis
geolocation.geolocation_city,janiópolis,janiopolis
geolocation.geolocation_city,jansen,jansen
geolocation.geolocation_city,januaria,januaria
geolocation.geolocation_city,januária,januaria
geolocation.geolocation_city,japaraiba,japaraiba
geolocation.geolocation_city,japaratinga,japaratinga
geolocation.geolocation_city,japaratuba,japaratuba
geolocation.geolocation_city,japaraíba,japaraiba
geolocation.geolocation_city,japeri,japeri
geolocation.geolocation_city,japi,japi
geolocation.geolocation_city,japira,japira
geolocation.geolocation_city,japoata,japoata
geolocation.geolocation_city,japoatã,japoata
geolocation.geolocation_city,japonvar,japonvar
geolocation.geolocation_city,japora,japora
geolocation.geolocation_city,japorã,japora
geolocation.geolocation_city,japuiba,japuiba
geolocation.geolocation_city,japura,japura
geolocation.geolocation_city,japurá,japura
geolocation.geolocation_city,japuíba,japuiba
geolocation.geolocation_city,jaqueira,jaqueira
geolocation.geolocation_city,jaquirana,jaquirana
geolocation.geolocation_city,jaragua,jaragua
geolocation.geolocation_city,jaragua do sul,jaragua do sul
geolocation.geolocation_city,jaraguari,jaraguari
geolocation.geolocation_city,jaraguá,jaragua
geolocation.geolocation_city,jaraguá do sul,jaragua do sul
geolocation.geolocation_city,jaramataia,jaramataia
geolocation.geolocation_city,jardim,jardim
geolocation.geolocation_city,jardim abc de goias,jardim abc de goias
geolocation.geolocation_city,jardim alegre,jardim alegre
geolocation.geolocation_city,jardim de piranhas,jardim de piranhas
geolocation.geolocation_city,jardim do mulato,jardim do mulato
geolocation.geolocation_city,jardim do serido,jardim do serido
geolocation.geolocation_city,jardim do seridó,jardim do serido
geolocation.geolocation_city,jardim olinda,jardim olinda
geolocation.geolocation_city,jardinopolis,jardinopolis
geolocation.geolocation_city,jardinópolis,jardinopolis
geolocation.geolocation_city,jari,jari
geolocation.geolocation_city,jarinu,jarinu
geolocation.geolocation_city,jaru,jaru
geolocation.geolocation_city,jatai,jatai
geolocation.geolocation_city,jataizinho,jataizinho
geolocation.geolocation_city,jatauba,jatauba
geolocation.geolocation_city,jataí,jatai
geolocation.geolocation_city,jatei,jatei
geolocation.geolocation_city,jateí,jatei
geolocation.geolocation_city,jati,jati
geolocation.geolocation_city,jatoba,jatoba
geolocation.geolocation_city,jatobá,jatoba
geolocation.geolocation_city,jau,jau
geolocation.geolocation_city,jau do tocantins,jau do tocantins
geolocation.geolocation_city,jaupaci,jaupaci
geolocation.geolocation_city,jauru,jauru
geolocation.geolocation_city,jaçanã,jacana
geolocation.geolocation_city,jaíba,jaiba
geolocation.geolocation_city,jaú,jau
geolocation.geolocation_city,jaú do tocantins,jau do tocantins
geolocation.geolocation_city,jeceaba,jeceaba
geolocation.geolocation_city,jenipapo de minas,jenipapo de minas
geolocation.geolocation_city,jenipapo dos vieiras,jenipapo dos vieiras
geolocation.geolocation_city,jequeri,jequeri
geolocation.geolocation_city,jequia da praia,jequia da praia
geolocation.geolocation_city,jequie,jequie
geolocation.geolocation_city,jequirica,jequirica
geolocation.geolocation_city,jequiriçá,jequirica
geolocation.geolocation_city,jequitai,jequitai
geolocation.geolocation_city,jequitaí,jequitai
geolocation.geolocation_city,jequitiba,jequitiba
geolocation.geolocation_city,jequitibá,jequitiba
geolocation.geolocation_city,jequitinhonha,jequitinhonha
geolocation.geolocation_city,jequié,jequie
geolocation.geolocation_city,jeremoabo,jeremoabo
geolocation.geolocation_city,jerico,jerico
geolocation.geolocation_city,jericó,jerico
geolocation.geolocation_city,jeriquara,jeriquara
geolocation.geolocation_city,jeronimo monteiro,jeronimo monteiro
geolocation.geolocation_city,jerônimo monteiro,jeronimo monteiro
geolocation.geolocation_city,jesuania,jesuania
geolocation.geolocation_city,jesuitas,jesuitas
geolocation.geolocation_city,jesupolis,jesupolis
geolocation.geolocation_city,jesuânia,jesuania
geolocation.geolocation_city,jesuítas,jesuitas
geolocation.geolocation_city,jesúpolis,jesupolis
geolocation.geolocation_city,ji-parana,ji parana
geolocation.geolocation_city,ji-paraná,ji parana
geolocation.geolocation_city,jijoca de jericoacoara,jijoca de jericoacoara
geolocation.geolocation_city,jiquirica,jiquirica
geolocation.geolocation_city,jiquiriçá,jiquirica
geolocation.geolocation_city,jitauna,jitauna
geolocation.geolocation_city,jitaúna,jitauna
geolocation.geolocation_city,joacaba,joacaba
geolocation.geolocation_city,joaima,joaima
geolocation.geolocation_city,joanesia,joanesia
geolocation.geolocation_city,joanopolis,joanopolis
geolocation.geolocation_city,joanésia,joanesia
geolocation.geolocation_city,joanópolis,joanopolis
geolocation.geolocation_city,joao alfredo,joao alfredo
geolocation.geolocation_city,joao camara,joao camara
geolocation.geolocation_city,joao dias,joao dias
geolocation.geolocation_city,joao dourado,joao dourado
geolocation.geolocation_city,joao lisboa,joao lisboa
geolocation.geolocation_city,joao monlevade,joao monlevade
geolocation.geolocation_city,joao neiva,joao neiva
geolocation.geolocation_city,joao pessoa,joao pessoa
geolocation.geolocation_city,joao pinheiro,joao pinheiro
geolocation.geolocation_city,joao ramalho,joao ramalho
geolocation.geolocation_city,joaquim felicio,joaquim felicio
geolocation.geolocation_city,joaquim felício,joaquim felicio
geolocation.geolocation_city,joaquim gomes,joaquim gomes
geolocation.geolocation_city,joaquim nabuco,joaquim nabuco
geolocation.geolocation_city,joaquim pires,joaquim pires
geolocation.geolocation_city,joaquim tavora,joaquim tavora
geolocation.geolocation_city,joaquim távora,joaquim tavora
geolocation.geolocation_city,joaçaba,joacaba
geolocation.geolocation_city,joaíma,joaima
geolocation.geolocation_city,joca claudino,joca claudino
geolocation.geolocation_city,joca marques,joca marques
geolocation.geolocation_city,joia,joia
geolocation.geolocation_city,joinville,joinville
geolocation.geolocation_city,jordanesia,jordanesia
geolocation.geolocation_city,jordania,jordania
geolocation.geolocation_city,jordanésia,jordanesia
geolocation.geolocation_city,jordao,jordao
geolocation.geolocation_city,jordânia,jordania
geolocation.geolocation_city,jordão,jordao
geolocation.geolocation_city,jose boiteux,jose boiteux
geolocation.geolocation_city,jose bonifacio,jose bonifacio
geolocation.geolocation_city,jose da penha,jose da penha
geolocation.geolocation_city,jose de freitas,jose de freitas
geolocation.geolocation_city,jose goncalves de minas,jose goncalves de minas
geolocation.geolocation_city,jose raydan,jose raydan
geolocation.geolocation_city,joselandia,joselandia
geolocation.geolocation_city,joselândia,joselandia
geolocation.geolocation_city,josenopolis,josenopolis
geolocation.geolocation_city,josé boiteux,jose boiteux
geolocation.geolocation_city,josé bonifácio,jose bonifacio
geolocation.geolocation_city,josé da penha,jose da penha
geolocation.geolocation_city,josé de freitas,jose de freitas
geolocation.geolocation_city,josé gonçalves de minas,jose goncalves de minas
geolocation.geolocation_city,josé raydan,jose raydan
geolocation.geolocation_city,joviania,joviania
geolocation.geolocation_city,joviânia,joviania
geolocation.geolocation_city,joão alfredo,joao alfredo
geolocation.geolocation_city,joão amaro,joao amaro
geolocation.geolocation_city,joão câmara,joao camara
geolocation.geolocation_city,joão dias,joao dias
geolocation.geolocation_city,joão dourado,joao dourado
geolocation.geolocation_city,joão monlevade,joao monlevade
geolocation.geolocation_city,joão neiva,joao neiva
geolocation.geolocation_city,joão pessoa,joao pessoa
geolocation.geolocation_city,joão pinheiro,joao pinheiro
geolocation.geolocation_city,joão ramalho,joao ramalho
geolocation.geolocation_city,juara,juara
geolocation.geolocation_city,juarez tavora,juarez tavora
geolocation.geolocation_city,juarina,juarina
geolocation.geolocation_city,juatama,juatama
geolocation.geolocation_city,juatuba,juatuba
geolocation.geolocation_city,juazeirinho,juazeirinho
geolocation.geolocation_city,juazeiro,juazeiro
geolocation.geolocation_city,juazeiro do norte,juazeiro do norte
geolocation.geolocation_city,juazeiro do piaui,juazeiro do piaui
geolocation.geolocation_city,juazeiro do piauí,juazeiro do piaui
geolocation.geolocation_city,jucas,jucas
geolocation.geolocation_city,jucati,jucati
geolocation.geolocation_city,jucurucu,jucurucu
geolocation.geolocation_city,jucurutu,jucurutu
geolocation.geolocation_city,jucuruçu,jucurucu
geolocation.geolocation_city,jucás,jucas
geolocation.geolocation_city,juina,juina
geolocation.geolocation_city,juiz de fora,juiz de fora
geolocation.geolocation_city,julio borges,julio borges
geolocation.geolocation_city,julio de castilhos,julio de castilhos
geolocation.geolocation_city,julio mesquita,julio mesquita
geolocation.geolocation_city,jumirim,jumirim
geolocation.geolocation_city,junco do maranhao,junco do maranhao
geolocation.geolocation_city,junco do maranhão,junco do maranhao
geolocation.geolocation_city,junco do serido,junco do serido
geolocation.geolocation_city,junco do seridó,junco do serido
geolocation.geolocation_city,jundia,jundia
geolocation.geolocation_city,jundiai,jundiai
geolocation.geolocation_city,jundiai do sul,jundiai do sul
geolocation.geolocation_city,jundiaí,jundiai
geolocation.geolocation_city,jundiaí do sul,jundiai do sul
geolocation.geolocation_city,jundiá,jundia
geolocation.geolocation_city,junqueiro,junqueiro
geolocation.geolocation_city,junqueiropolis,junqueiropolis
geolocation.geolocation_city,junqueirópolis,junqueiropolis
geolocation.geolocation_city,jupi,jupi
geolocation.geolocation_city,jupia,jupia
geolocation.geolocation_city,jupiá,jupia
geolocation.geolocation_city,juquia,juquia
geolocation.geolocation_city,juquitiba,juquitiba
geolocation.geolocation_city,juquiá,juquia
geolocation.geolocation_city,juramento,juramento
geolocation.geolocation_city,juranda,juranda
geolocation.geolocation_city,jurema,jurema
geolocation.geolocation_city,juripiranga,juripiranga
geolocation.geolocation_city,juritis,juritis
geolocation.geolocation_city,juru,juru
geolocation.geolocation_city,jurua,jurua
geolocation.geolocation_city,juruaia,juruaia
geolocation.geolocation_city,juruce,juruce
geolocation.geolocation_city,jurucê,juruce
geolocation.geolocation_city,juruena,juruena
geolocation.geolocation_city,jurupema,jurupema
geolocation.geolocation_city,juruti,juruti
geolocation.geolocation_city,juscimeira,juscimeira
geolocation.geolocation_city,jussara,jussara
geolocation.geolocation_city,jussari,jussari
geolocation.geolocation_city,jussiape,jussiape
geolocation.geolocation_city,jutai,jutai
geolocation.geolocation_city,juti,juti
geolocation.geolocation_city,jutí,juti
geolocation.geolocation_city,juvenilia,juvenilia
geolocation.geolocation_city,juvenília,juvenilia
geolocation.geolocation_city,juína,juina
geolocation.geolocation_city,juíz de fora,juiz de fora
geolocation.geolocation_city,jóia,joia
geolocation.geolocation_city,júlio de castilhos,julio de castilhos
geolocation.geolocation_city,júlio mesquita,julio mesquita
geolocation.geolocation_city,kalore,kalore
geolocation.geolocation_city,kaloré,kalore
geolocation.geolocation_city,labrea,labrea
geolocation.geolocation_city,lacerdopolis,lacerdopolis
geolocation.geolocation_city,ladainha,ladainha
geolocation.geolocation_city,ladario,ladario
geolocation.geolocation_city,ladário,ladario
geolocation.geolocation_city,lafaiete coutinho,lafaiete coutinho
geolocation.geolocation_city,lagamar,lagamar
geolocation.geolocation_city,lagarto,lagarto
geolocation.geolocation_city,lages,lages
geolocation.geolocation_city,lago da pedra,lago da pedra
geolocation.geolocation_city,lago do junco,lago do junco
geolocation.geolocation_city,lago dos rodrigues,lago dos rodrigues
geolocation.geolocation_city,lago norte,lago norte
geolocation.geolocation_city,lago sul,lago sul
geolocation.geolocation_city,lago verde,lago verde
geolocation.geolocation_city,lagoa,lagoa
geolocation.geolocation_city,lagoa alegre,lagoa alegre
geolocation.geolocation_city,lagoa bonita,lagoa bonita
geolocation.geolocation_city,lagoa bonita do sul,lagoa bonita do sul
geolocation.geolocation_city,lagoa branca,lagoa branca
geolocation.geolocation_city,lagoa d'anta,lagoa d anta
geolocation.geolocation_city,lagoa da canoa,lagoa da canoa
geolocation.geolocation_city,lagoa da confusao,lagoa da confusao
geolocation.geolocation_city,lagoa da confusão,lagoa da confusao
geolocation.geolocation_city,lagoa da prata,lagoa da prata
geolocation.geolocation_city,lagoa de dentro,lagoa de dentro
geolocation.geolocation_city,lagoa de sao francisco,lagoa de sao francisco
geolocation.geolocation_city,lagoa de velhos,lagoa de velhos
geolocation.geolocation_city,lagoa do barro do piaui,lagoa do barro do piaui
geolocation.geolocation_city,lagoa do carro,lagoa do carro
geolocation.geolocation_city,lagoa do itaenga,lagoa do itaenga
geolocation.geolocation_city,lagoa do mato,lagoa do mato
geolocation.geolocation_city,lagoa do ouro,lagoa do ouro
